file,cache_kb,tlb_kb,stride_bytes,average,median,p90,p95,p99,min,max,stddev,pointer_count,unique_pages_touched,page_size_bytes
latency_stride_136_tlb_16384_cache_32768.json,32768,16384,136,46.221356999999834,46.35416666666667,51.49604166666667,53.7840625,61.58156249999995,7.4625,81.7375,5.088590584879252,246723,2048,16384
latency_stride_136_tlb_16384_cache_4096.json,4096,16384,136,6.412981583333404,6.720833333333333,7.05,7.097916666666667,7.2125,5.7125,9.525,0.5198346862092533,30840,256,16384
latency_stride_136_tlb_16384_cache_512.json,512,16384,136,5.291698166666666,4.908333333333333,5.864583333333334,5.922916666666667,6.166666666666666,4.739583333333334,7.48125,0.5276088383279203,3855,32,16384
latency_stride_136_tlb_16384_cache_524288.json,524288,16384,136,75.43586749999993,73.6625,84.10416666666666,85.39166666666667,86.99806249999997,67.57708333333333,95.825,5.317989491106227,3947580,32768,16384
latency_stride_136_tlb_16384_cache_64.json,64,16384,136,0.6797731666667032,0.6791666666666667,0.68125,0.68125,0.6854166666666667,0.6729166666666667,1.2145833333333333,0.016456896708104532,481,4,16384
latency_stride_136_tlb_16384_cache_65536.json,65536,16384,136,75.60269749999993,74.05625,84.18145833333334,85.45625,86.81043749999999,67.51041666666666,92.59583333333333,5.322534665571703,493447,4096,16384
latency_stride_136_tlb_16384_cache_8192.json,8192,16384,136,7.541619583333352,7.1416666666666675,8.125,8.1625,8.383333333333333,6.508333333333334,21.8625,0.5584356070113852,61680,512,16384
latency_stride_136_tlb_16_cache_1024.json,1024,16,136,4.888581666666811,4.48125,5.470833333333333,5.504166666666666,5.770833333333334,4.4,7.614583333333333,0.48746812211001295,7710,64,16384
latency_stride_136_tlb_16_cache_128.json,128,16,136,0.6846614166666622,0.6791666666666667,0.70625,0.7083333333333333,0.7104166666666667,0.6729166666666667,1.6479166666666667,0.021315813796979378,963,8,16384
latency_stride_136_tlb_16_cache_131072.json,131072,16,136,25.93249491666661,25.93125,26.43333333333333,26.61875,27.26458333333333,10.397916666666667,30.37708333333333,0.8525395755148906,986895,8192,16384
latency_stride_136_tlb_16_cache_16384.json,16384,16,136,5.24019683333334,5.158333333333333,5.74375,6.479270833333331,7.402124999999993,4.577083333333333,13.579166666666666,0.6752026325320515,123361,1024,16384
latency_stride_136_tlb_16_cache_2048.json,2048,16,136,4.960496916666589,4.710416666666666,5.466666666666667,5.472916666666666,5.685416666666667,4.352083333333334,7.695833333333333,0.4927559503006483,15420,128,16384
latency_stride_136_tlb_16_cache_256.json,256,16,136,1.3280683333333367,1.3229166666666665,1.3645833333333335,1.3791666666666667,1.6521041666666632,1.1604166666666667,2.3625,0.059550927339231646,1927,16,16384
latency_stride_136_tlb_16_cache_262144.json,262144,16,136,26.011112499999992,25.983333333333334,26.489583333333332,26.6625,27.17291666666667,17.008333333333333,29.758333333333333,0.4039054350064665,1973790,16384,16384
latency_stride_136_tlb_16_cache_32.json,32,16,136,0.6801004166666975,0.6791666666666667,0.68125,0.68125,0.6854166666666667,0.6729166666666667,1.2770833333333333,0.020441758370528168,240,2,16384
latency_stride_136_tlb_16_cache_32768.json,32768,16,136,5.881233083333323,5.842708333333333,6.333333333333334,6.48125,7.727291666666633,5.19375,26.31458333333333,0.729469523430096,246723,2048,16384
latency_stride_136_tlb_16_cache_4096.json,4096,16,136,4.921571916666731,4.514583333333333,5.491666666666666,5.5,5.616666666666666,4.470833333333333,6.95,0.47598274511632943,30840,256,16384
latency_stride_136_tlb_16_cache_512.json,512,16,136,4.850322333333327,4.454166666666667,5.452083333333333,5.46875,5.725,4.358333333333333,7.2375,0.4821551900975047,3855,32,16384
latency_stride_136_tlb_16_cache_524288.json,524288,16,136,26.336606666666736,26.32916666666667,27.0125,27.17291666666667,27.602083333333333,24.945833333333333,29.727083333333333,0.5407878319464925,3947580,32768,16384
latency_stride_136_tlb_16_cache_64.json,64,16,136,0.6800930833333637,0.6791666666666667,0.68125,0.68125,0.6895833333333333,0.6729166666666667,1.30625,0.020545641728599323,481,4,16384
latency_stride_136_tlb_16_cache_65536.json,65536,16,136,11.599881833333265,11.397916666666667,12.804375000000006,13.389583333333334,19.84375,8.860416666666667,27.616666666666667,1.5828715756893654,493447,4096,16384
latency_stride_136_tlb_16_cache_8192.json,8192,16,136,5.071463500000015,5.48125,5.5625,5.58125,5.76875,4.51875,7.472916666666667,0.49126723891660423,61680,512,16384
latency_stride_136_tlb_256_cache_1024.json,1024,256,136,5.24597958333323,4.910416666666666,5.8,5.854166666666666,6.06875,4.597916666666666,7.304166666666667,0.5179001150158695,7710,64,16384
latency_stride_136_tlb_256_cache_128.json,128,256,136,0.6804952500000208,0.6791666666666667,0.68125,0.6833333333333333,0.6895833333333333,0.6729166666666667,1.5770833333333334,0.022684384885525006,963,8,16384
